740	26	3	250
1135	26	1	150
1289	33	4	400
852	19	2	100
414	29	1	250
2034	34	2	350
1006	24	2	250
1114	30	1	350
992	23	4	250
207	26	1	350
1135	19	1	100
15	14	1	100
22	13	4	300
1064	35	1	200
277	30	3	150
1092	29	1	150
729	16	1	400
660	18	1	250
1532	32	2	350
1546	26	1	150
486	22	3	300
999	28	1	100
1604	26	2	400
364	23	2	200
549	9	3	50
324	13	1	250
254	9	3	200
1012	33	3	400
1628	26	1	350
567	24	4	350
1683	32	4	400
210	32	4	100
382	7	1	150
1456	31	2	200
309	17	2	100
1542	29	2	150
1181	24	2	200
486	34	3	250
776	13	3	300
55	33	1	200
838	29	3	50
258	31	3	350
287	25	3	200
1038	30	2	100
548	28	3	150
464	9	3	250
74	35	1	250
598	13	4	100
218	13	3	50
169	6	4	400
1666	34	4	300
1315	24	3	400
1092	27	2	350
885	27	2	350
1188	23	4	400
1108	21	4	150
518	18	3	250
325	34	3	50
870	19	2	400
915	23	4	150
1159	30	4	350
524	35	1	250
492	30	1	350
939	16	1	150
231	35	3	250
514	23	1	400
75	4	2	350
476	12	4	250
620	10	4	300
723	14	3	100
991	29	3	100
1619	31	2	150
968	31	2	100
970	30	2	50
93	14	4	400
449	12	4	50
33	7	2	300
756	18	2	300
1009	20	4	400
565	34	2	350
492	21	3	400
62	34	4	100
1510	24	2	150
828	21	1	250
665	15	2	300
1481	25	3	100
134	15	1	300
1271	30	4	350
20	5	3	250
1201	34	1	150
1164	31	2	200
1028	22	4	50
705	19	3	300
746	35	2	100
1281	32	1	100
49	22	4	350
220	16	1	200
819	24	3	350
1184	31	2	50
742	16	4	300
468	27	1	400
1677	32	4	200
1497	31	4	150
1420	35	1	250
1865	31	4	400
752	26	4	250
149	10	2	250
245	31	4	250
366	26	3	50
678	22	2	250
61	13	3	250
254	29	2	300
1637	31	2	250
968	30	4	150
782	34	3	300
1191	29	3	350
422	9	1	250
839	16	2	100
1921	34	4	150
916	26	2	250
348	24	2	350
764	28	3	50
868	20	2	400
1574	29	4	250
158	24	4	250
424	16	3	100
698	12	3	100
890	28	2	400
792	33	1	150
1230	25	4	200
348	10	1	50
806	25	1	250
898	23	2	250
553	20	4	200
838	30	2	250
524	25	3	400
47	21	1	100
1094	32	4	50
613	31	3	100
1187	22	3	400
997	20	3	350
759	34	1	300
690	17	4	250
132	11	4	50
239	14	1	400
1361	32	4	100
578	20	4	50
1125	30	4	400
230	13	3	250
944	33	4	300
1326	23	2	250
1224	20	3	50
1525	28	4	150
1106	24	1	200
37	25	4	200
302	8	1	200
209	21	3	200
190	12	3	100
808	21	1	200
675	18	4	250
298	23	2	250
1000	22	2	150
677	21	1	350
105	30	3	300
1248	23	4	50
366	30	3	250
1175	35	1	350
891	27	1	250
1388	26	3	400
619	22	4	400
1463	26	1	200
855	30	2	50
884	33	4	100
512	32	4	50
923	24	1	300
1356	25	4	300
881	14	2	100
1253	33	1	200
1144	30	1	350
349	11	4	350
850	17	3	100
698	34	2	300
313	16	2	100
268	17	2	50
821	28	1	250
47	31	3	350
842	22	1	100
56	13	4	200
546	14	3	300
1313	27	2	200
520	11	3	150
337	35	2	200
1049	26	4	200
495	21	4	300
1138	27	4	50
243	21	4	50
1153	26	1	400
534	14	1	50
1868	35	2	100
691	14	3	300
46	27	1	250
1214	21	4	50
1394	32	3	250
1334	31	3	150
358	6	2	400
191	15	1	150
693	18	1	100
1960	34	2	300
40	11	3	50
29	18	4	50
1202	25	1	400
1292	23	3	100
539	14	4	100
322	15	4	400
894	32	3	400
410	32	2	400
22	2	2	100
1698	35	1	300
1502	34	3	400
453	9	3	300
158	20	4	50
1500	27	1	350
831	20	4	150
1417	32	3	400
502	16	4	150
422	16	1	350
215	33	4	100
689	11	3	350
733	34	4	300
1908	35	2	100
1303	28	2	100
679	14	3	200
1354	30	2	100
847	22	3	50
1858	35	3	200
650	27	2	150
1870	31	1	50
1632	26	4	100
171	11	1	250
944	27	1	350
644	20	2	200
301	33	3	400
1855	34	1	400
1083	32	3	100
44	32	4	50
391	11	1	100
193	29	4	350
1596	29	4	200
1062	32	2	200
1254	26	3	50
1512	24	4	400
576	20	3	300
1401	29	4	100
1852	34	3	350
1114	18	4	200
1353	34	3	350
906	23	2	300
296	12	2	100
134	33	1	300
80	6	3	200
700	21	3	150
153	28	2	150
23	9	1	200
640	23	2	100
1185	28	3	400
875	29	3	400
857	24	3	250
100	33	4	100
1334	25	2	250
549	9	2	100
1474	25	4	350
281	19	1	150
1325	22	2	150
743	30	3	400
1258	34	2	50
1037	22	3	400
1029	30	3	350
1317	35	1	350
967	26	1	200
284	19	2	100
240	15	3	400
475	34	2	300
1527	35	1	100
977	35	2	350
45	5	1	50
109	21	2	300
837	22	4	250
1580	31	3	50
151	23	3	300
294	19	4	350
38	32	1	250
896	35	1	350
91	7	3	250
398	10	4	150
657	12	2	400
1471	27	2	100
1999	34	2	300
957	25	3	250
600	12	3	250
496	34	4	50
1007	30	1	150
171	26	2	150
1391	29	3	150
343	12	3	250
1252	26	3	350
2027	35	2	50
2187	35	3	100
1056	34	3	250
871	29	3	250
213	21	3	150
1372	26	3	200
85	16	4	200
442	33	1	50
2011	32	4	250
801	15	3	250
1876	30	1	50
86	28	1	150
461	10	4	250
502	29	2	100
865	27	4	200
201	28	4	200
621	28	1	50
62	23	2	350
1263	35	3	350
522	19	1	300
359	28	2	200
1092	27	3	200
194	7	2	100
593	20	2	400
536	24	2	300
1035	34	2	250
1229	28	1	300
587	28	4	100
459	16	3	300
150	3	3	200
834	30	4	400
307	28	1	50
800	21	4	400
409	30	1	100
1040	33	2	50
788	17	1	150
302	29	4	150
165	9	2	300
1271	34	3	50
260	23	4	250
895	22	4	150
751	13	1	350
1671	31	2	100
555	23	1	100
1199	31	3	400
775	14	4	250
1235	31	1	300
459	35	3	300
664	24	4	300
632	31	4	200
1149	22	1	100
1423	23	1	150
360	18	3	400
670	35	3	350
118	35	2	150
1391	33	2	350
1674	35	4	200
1001	22	1	400
1342	30	2	300
793	31	4	400
449	13	1	100
1039	35	3	100
702	20	1	50
541	13	4	50
640	35	1	350
1256	27	4	400
245	25	3	50
483	10	3	250
1351	24	3	350
1020	19	3	150
1658	34	1	350
104	28	1	100
1508	24	4	250
1645	28	4	300
1055	28	4	250
99	20	1	50
1604	26	2	200
1627	26	2	100
207	19	4	250
141	19	2	300
1690	34	4	200
218	28	3	50
930	22	3	300
32	3	4	300
98	11	3	200
481	24	3	100
559	17	4	50
1623	32	4	50
901	35	1	100
693	20	4	400
147	3	3	50
1278	29	4	250
1171	21	2	300
422	34	2	50
697	28	4	200
617	19	4	250
1291	22	2	300
128	12	3	250
1352	28	3	300
92	24	3	200
664	21	4	300
822	24	1	300
402	17	2	100
1225	29	1	250
707	13	4	50
1143	23	1	350
277	30	4	150
780	23	1	150
197	21	1	350
898	19	3	150
531	11	3	150
452	20	2	300
366	35	3	200
331	21	4	250
717	17	2	50
846	30	3	150
465	22	1	250
481	26	4	200
1216	28	3	300
111	21	1	350
2150	35	4	50
837	27	4	350
698	35	1	400
1267	22	3	50
89	14	3	400
588	12	1	50
298	17	3	350
166	24	3	400
611	27	3	100
69	19	4	150
1970	34	3	250
1208	28	2	300
576	26	1	150
1043	30	1	50
791	22	1	400
1238	29	3	200
1114	25	3	100
101	23	2	350
542	28	3	50
1097	27	4	100
1000	34	1	250
388	27	3	300
1241	22	1	250
1571	35	3	350
185	23	2	200
314	15	3	400
83	32	4	200
122	33	4	250
748	18	2	200
731	28	4	250
944	34	3	400
1034	34	2	50
864	22	4	200
972	22	4	150
925	19	2	200
888	35	4	350
597	32	1	50
152	21	2	100
64	35	4	350
571	32	2	150
996	30	2	100
717	30	4	400
987	20	4	250
1914	31	2	100
525	30	3	250
56	27	2	300
727	33	1	300
532	20	3	100
623	11	4	300
673	35	1	300
687	19	4	350
857	33	2	250
338	24	1	100
516	9	1	250
1077	26	4	200
937	16	4	400
575	12	2	150
363	30	4	400
1394	27	1	200
1197	35	2	150
487	33	1	150
1091	26	1	100
81	21	1	200
303	31	1	400
858	24	4	100
1705	33	4	300
238	7	4	100
565	13	4	150
395	28	2	250
1574	30	2	200
585	27	4	350
94	22	2	250
759	32	4	50
453	22	1	300
624	19	2	300
689	21	3	300
225	5	2	100
1828	35	4	400
964	20	2	150
305	13	2	350
1416	34	3	300
1794	34	4	200
69	22	4	100
125	18	3	250
36	26	1	50
592	16	1	150
1717	28	1	100
691	26	4	250
19	15	2	100
525	11	3	150
821	18	3	50
636	25	4	350
148	31	4	350
567	19	2	350
534	13	3	250
1617	31	3	350
1754	28	4	250
1656	30	3	100
300	10	2	400
101	7	1	150
740	13	2	400
1057	21	4	400
22	9	1	150
81	16	2	150
194	29	4	400
861	24	1	150
447	33	4	400
999	19	2	50
1913	34	4	100
103	6	4	50
770	26	3	100
1146	22	2	300
23	4	2	100
330	14	4	50
841	21	2	150
1312	35	1	400
313	15	1	300
876	26	2	300
251	11	1	50
494	22	3	400
1360	35	4	250
484	21	3	150
27	18	3	150
331	21	4	50
526	32	4	100
123	4	4	250
72	33	3	300
988	33	4	200
97	22	3	50
372	35	1	350
1549	27	4	350
940	22	3	150
593	17	3	350
162	14	3	350
295	25	2	350
634	12	2	150
993	31	1	50
667	23	4	250
531	17	3	200
1265	30	2	150
564	20	3	350
1524	25	4	50
1135	21	2	100
587	23	2	150
1739	34	3	250
101	30	2	200
1118	24	1	250
1726	29	4	350
1482	26	2	350
1138	23	4	150
902	33	4	200
583	34	4	150
761	22	3	400
846	32	3	200
1404	32	4	350
2188	35	4	300
554	10	2	300
974	32	3	300
1593	35	3	200
822	22	2	100
211	30	2	300
563	31	4	350
107	25	2	50
87	34	3	100
353	16	1	50
508	13	2	400
69	30	3	350
946	32	4	400
472	15	1	200
262	27	2	150
1014	21	3	200
2175	35	1	400
433	35	4	400
1448	34	3	100
491	25	1	350
455	30	4	250
997	31	1	250
221	28	4	50
1477	33	3	150
289	22	1	50
282	21	4	200
1399	34	1	300
584	23	4	150
245	18	1	50
214	9	4	150
436	14	4	100
721	23	2	150
1236	34	3	150
523	17	2	50
273	17	3	50
1667	35	3	300
512	9	1	200
1256	28	4	300
226	28	2	350
815	20	1	200
721	34	2	50
36	30	1	100
900	17	1	400
404	23	2	250
151	8	4	300
455	18	4	250
958	30	4	100
805	32	1	100
594	33	2	200
623	27	1	300
585	30	3	100
571	34	1	150
436	26	4	400
55	10	3	100
106	17	4	50
1504	25	4	50
507	23	2	100
1592	28	4	250
571	22	4	150
2157	35	2	250
649	35	3	100
173	9	2	250
1545	29	2	200
1645	29	1	300
522	12	2	200
1752	33	4	400
284	34	3	150
826	27	2	250
351	35	2	100
1744	32	1	50
1615	28	4	400
892	22	1	250
1386	25	3	150
1043	29	1	100
372	12	3	250
1049	26	3	350
90	24	1	400
934	28	1	400
274	26	3	100
1999	34	2	100
129	12	1	250
1757	35	1	400
1356	29	1	400
164	15	1	150
416	25	4	350
549	22	3	250
1521	30	3	150
798	32	3	250
1375	27	3	150
641	16	2	200
320	14	3	200
1250	25	1	350
278	9	2	250
233	27	2	350
1224	21	3	100
635	21	2	350
662	30	3	100
460	22	4	400
1164	24	3	400
1700	30	3	300
1357	23	3	200
153	5	4	150
1279	31	2	50
1218	35	3	50
956	26	1	100
1386	23	4	200
792	23	1	350
1639	31	3	250
1458	34	3	250
629	34	3	50
249	31	1	250
28	8	2	150
792	25	2	400
319	23	2	350
251	23	2	150
314	12	4	350
1134	33	3	100
70	6	3	200
1542	34	3	300
1762	30	3	100
109	23	4	250
646	26	2	400
1256	26	4	300
892	26	2	50
991	27	4	400
81	25	3	300
1022	23	3	50
1419	29	3	200
860	18	3	250
323	27	3	350
420	27	4	200
744	30	2	400
17	7	3	400
1445	25	1	50
732	21	3	250
1809	35	2	100
1263	26	2	400
329	9	1	200
732	27	4	50
306	25	1	100
813	13	3	50
431	15	1	50
544	10	4	350
1084	33	4	50
603	25	1	200
1074	26	2	250
1653	33	3	300
963	27	4	50
220	19	2	400
936	31	3	50
354	14	4	200
835	18	4	200
1280	30	3	300
876	15	3	100
1017	29	3	50
1096	22	2	100
726	18	4	50
792	28	2	400
521	21	1	150
1403	26	1	300
411	35	2	150
838	24	2	300
228	14	3	400
1756	29	2	300
350	20	4	150
144	3	2	150
884	27	4	350
1538	29	1	200
466	26	2	400
1366	32	1	250
1163	26	2	150
1043	23	1	100
1401	32	4	400
1408	25	4	200
828	24	1	400
81	31	4	300
1435	27	3	300
938	22	1	200
656	29	1	300
896	35	1	100
1243	31	2	400
504	8	4	350
31	15	4	150
3	1	4	250
323	22	4	100
275	11	4	300
1152	26	4	300
880	33	3	50
942	21	1	400
160	35	3	150
453	25	4	250
214	30	2	50
1240	25	1	300
1765	29	3	350
797	34	2	50
928	19	1	350
644	18	3	150
907	28	2	350
720	35	3	100
2014	32	1	100
314	22	2	200
1695	34	2	200
845	20	2	150
522	22	3	300
788	28	2	100
469	30	4	400
1375	23	2	400
1449	32	3	150
625	22	2	300
1391	32	3	250
26	2	2	300
199	15	1	250
695	15	1	150
240	15	4	250
1499	34	4	300
1215	22	4	50
810	22	1	200
922	27	1	400
335	18	4	100
422	18	2	250
365	12	4	150
322	18	2	150
276	19	2	100
1654	28	1	200
818	15	3	400
1261	28	1	50
964	33	1	50
245	24	4	100
281	18	4	200
255	21	1	200
24	19	1	150
1346	28	1	100
69	33	1	100
223	4	4	300
54	9	4	250
177	26	1	350
1440	24	4	300
178	27	4	100
111	21	4	100
1361	31	1	150
768	14	4	400
1149	21	4	100
1069	33	3	300
717	30	4	300
484	18	2	400
721	15	3	400
1024	33	1	250
415	12	3	50
477	22	1	100
453	19	3	200
870	29	3	300
182	27	4	250
472	15	4	150
868	16	2	350
280	11	3	100
1937	34	3	200
927	20	4	250
1349	22	4	300
24	24	2	150
1351	25	1	50
419	30	1	400
511	11	3	100
124	2	4	150
763	25	1	150
1491	29	4	250
299	5	3	400
244	5	4	400
1513	29	3	150
140	24	4	150
410	16	2	100
67	14	4	200
783	14	4	400
173	16	2	200
1371	25	2	300
672	13	1	350
482	26	1	250
1746	30	3	50
699	14	4	100
451	34	4	400
1085	25	1	250
244	24	3	250
1323	29	2	50
766	14	3	400
930	23	1	150
316	6	4	300
106	2	2	150
1423	33	4	100
922	23	1	400
294	24	1	350
171	26	2	200
448	19	2	100
478	21	1	150
207	5	3	200
187	26	1	300
525	21	3	200
1223	33	4	300
238	23	4	150
625	28	3	100
299	27	2	350
129	26	3	50
741	13	4	400
102	21	1	150
859	19	4	250
1485	31	4	300
1134	23	2	100
1571	28	4	350
137	27	4	350
999	20	2	150
1205	23	4	350
469	16	2	100
98	16	4	100
581	20	3	50
662	21	4	150
235	23	3	350
1026	24	4	100
254	22	3	250
216	14	1	100
147	9	4	400
324	12	4	250
704	24	3	250
240	32	4	200
127	27	3	50
208	30	1	50
854	25	3	400
881	33	1	200
214	25	3	150
1107	22	3	400
1183	33	1	50
90	22	4	250
266	30	2	300
1410	27	4	350
397	32	3	100
830	20	3	350
1221	32	1	350
1818	34	3	350
796	29	3	50
270	18	1	50
1694	28	3	100
1006	18	3	300
1397	34	2	150
44	28	1	200
644	19	3	200
254	6	2	350
119	13	1	400
697	18	3	400
62	2	1	100
1736	32	4	250
311	5	3	250
1071	27	4	350
103	22	2	150
829	32	2	100
257	16	1	150
2014	32	2	350
237	29	4	200
805	25	3	400
1080	22	1	300
1101	28	3	350
690	32	3	300
541	24	3	50
44	15	2	400
1215	29	2	350
52	2	3	50
241	24	1	400
476	30	1	400
236	10	3	100
60	27	1	150
1294	21	4	250
975	17	2	250
265	8	2	350
755	16	2	350
351	11	1	100
910	30	2	200
389	24	4	50
305	13	4	350
341	13	3	50
922	24	4	300
88	10	4	250
1080	22	2	150
179	10	3	250
337	32	4	250
169	26	1	200
330	10	3	100
1204	33	3	200
1359	26	1	300
408	18	1	150
534	22	2	50
1002	29	4	100
833	29	3	100
253	11	4	250
785	22	4	400
740	19	2	100
872	32	2	150
967	20	4	200
819	28	2	350
767	22	3	350
100	24	4	150
31	2	2	50
1749	28	1	200
446	8	1	50
559	27	2	350
889	30	1	350
1382	24	3	250
409	32	2	200
1396	25	2	400
511	19	2	300
662	27	3	350
812	15	1	200
1480	28	3	250
226	21	2	250
316	19	4	50
848	34	4	100
2168	35	4	350
507	19	2	50
71	26	3	350
76	8	1	400
37	15	3	50
634	35	1	150
1152	33	3	50
364	7	2	400
354	21	1	350
1604	27	4	300
942	22	2	100
70	7	3	200
876	26	3	50
1571	32	1	200
1467	27	3	100
1077	34	3	350
872	27	4	50
1159	28	1	300
910	22	3	200
325	25	4	100
373	8	1	50
484	20	1	100
1452	31	2	300
823	17	1	150
200	12	2	50
666	12	2	50
247	15	1	350
624	33	1	200
283	13	4	250
866	17	2	200
1369	35	1	50
1893	34	1	50
32	30	1	400
1049	25	2	100
608	21	4	100
602	31	1	250
817	22	1	200
1047	31	3	200
1409	24	2	350
869	19	4	150
1537	32	3	350
1734	31	1	150
1191	27	3	150
314	24	1	150
680	29	4	250
147	33	3	300
286	29	1	200
1235	28	4	200
565	32	3	400
496	15	2	200
296	24	1	100
205	15	1	300
684	18	3	150
142	8	2	250
145	29	1	300
599	27	1	50
1172	30	4	250
778	22	2	400
2011	35	3	250
1847	30	3	150
149	11	1	400
319	18	3	100
749	31	2	150
612	21	1	250
1037	30	2	150
259	23	4	50
317	33	4	300
424	19	3	100
1019	35	2	200
81	28	4	250
1065	25	1	250
253	26	1	350
41	15	4	400
183	21	3	50
1288	23	1	300
1729	32	4	250
102	30	2	400
391	10	1	50
202	6	3	200
1224	20	1	300
379	22	4	100
1054	20	1	250
1805	30	3	250
49	12	2	350
1671	33	1	100
1117	21	2	300
882	28	1	300
142	15	1	200
2119	35	4	300
470	32	3	150
412	21	3	250
78	7	1	200
808	30	3	350
1235	23	4	50
905	27	4	200
1576	32	4	200
1160	20	3	100
303	28	2	100
738	21	4	250
808	19	4	300
1154	23	2	250
895	28	1	400
988	24	1	250
359	29	4	100
1651	31	3	200
368	24	4	400
66	7	3	400
738	23	4	400
1459	33	2	250
1170	27	1	250
101	12	2	150
864	20	2	350
884	21	1	150
860	21	1	200
519	10	3	50
1172	25	4	200
779	24	1	50
828	24	2	350
124	22	1	400
1264	22	2	250
1903	31	4	50
1801	33	1	400
1394	23	2	300
1211	33	3	350
148	17	3	150
1176	29	4	200
470	30	4	350
1331	22	4	50
1745	33	3	100
381	33	1	300
531	20	4	150
170	27	4	300
706	32	2	300
290	28	3	250
629	23	1	200
590	23	1	200
968	19	3	250
814	30	2	400
307	10	3	200
561	11	3	100
880	28	2	200
790	34	3	400
55	23	3	350
805	30	1	250
1362	31	3	250
1031	26	2	150
1622	27	2	100
1979	34	1	100
1292	35	1	50
146	3	1	50
106	8	4	200
911	34	4	150
433	7	3	300
1393	26	1	150
969	22	2	150
1280	34	2	250
1298	22	4	200
174	14	3	200
1459	35	4	300
837	34	2	300
386	28	3	150
622	29	3	350
1645	33	4	100
574	27	4	50
520	23	3	200
517	17	3	50
526	32	4	350
250	33	3	50
446	25	4	350
1005	18	1	200
537	22	2	100
1175	26	1	250
441	17	4	100
1703	31	3	50
1241	34	1	150
122	6	1	150
126	13	3	350
183	9	1	150
290	10	3	200
952	20	4	200
348	14	4	250
596	15	4	50
1398	27	3	200
1666	27	4	100
436	18	4	250
359	26	1	400
34	25	1	300
852	30	2	100
1168	34	4	250
1386	23	4	50
1881	30	3	350
1337	25	4	50
781	23	3	100
1127	32	3	150
160	3	4	100
1003	29	4	350
1388	35	2	250
589	13	4	100
201	10	1	100
226	14	4	300
835	21	2	250
955	18	1	400
207	34	1	400
1181	31	2	400
1640	29	2	50
581	32	3	50
911	35	1	150
19	3	3	100
353	8	2	250
687	14	4	250
342	14	2	50
468	29	2	350
298	25	3	100
1558	33	2	250
276	13	3	200
278	30	3	250
775	17	2	250
1457	32	2	250
727	16	4	300
1634	34	1	200
1199	25	1	100
1629	32	4	150
62	24	4	250
41	12	2	200
596	28	4	100
399	15	1	400
1363	27	2	250
318	16	3	100
1986	34	3	250
1919	32	1	50
1059	30	2	250
434	14	2	50
424	28	1	100
388	8	1	100
643	28	1	200
55	34	4	200
771	24	2	200
229	8	3	50
239	14	4	150
789	29	4	400
435	24	2	150
734	18	4	250
1795	29	4	400
732	24	1	350
1098	20	2	400
1430	25	4	350
